pm_experience_years,team_size,resource_utilization,overtime_hours,num_dependencies,planned_days,days_elapsed,percent_complete,milestone_delays,critical_path_length,budget_spent_pct,change_requests,open_issues,avg_issue_age_days,historical_on_time_rate,team_turnover_rate,client_response_lag_hours,scope_initial,scope_final,project_type,schedule_buffer_ratio,scope_creep_pct,issue_resolution_speed,is_late
24,148,1.0011265086935832,4,10,252,41,0.6797998414691463,0,81,0.7259806425205593,2,0,67,0.2695901436544751,0.3800605132690148,60,381,301,Upgrade,-0.10389098194506785,0.15848093178045874,6.76645974989679,0
15,20,1.04202954178441,38,1,113,158,0.6118237623879137,2,75,1.2411419244988433,3,8,38,0.045993802752285706,0.9126640220903036,92,132,366,Migration,-0.1811871081531739,0.4372151949362643,2.8806170618972153,0
14,133,0.8150581890551687,21,6,61,82,0.9976794694408475,2,37,0.36108362532509053,0,3,0,0.23530438852109292,0.08013026615303209,6,95,193,Upgrade,0.14807777871300243,0.1853257300553104,9.689293969768652,1
9,77,0.8133226793003714,42,19,63,363,0.34729583116106355,0,41,0.9907712993317638,0,6,80,0.48802144968165073,0.17003658532018573,22,91,297,CustomDev,0.22527916374010126,0.8896755842144974,7.454717248765436,1
23,83,1.2451170598503605,43,7,116,46,0.8502522690744179,9,47,1.0786252912406407,8,13,54,0.20615840102465477,0.41453285742054036,5,205,184,Upgrade,0.20432330780840335,0.6701190914770525,9.085886072945472,0
2,55,0.6317313674263197,6,48,64,175,0.10966542526854439,8,89,1.4702856046289392,9,17,58,0.3234756171293439,0.44372317642618986,10,135,516,Migration,-0.23179672383738104,0.18448950218177385,9.217570383539016,0
8,81,1.271503314693293,38,41,133,172,0.17072662850978937,8,17,0.47100392580074774,5,4,19,0.9883045609351186,0.9086195567222988,57,139,551,Migration,-0.03808425517978614,0.7160041407513145,5.801555854252951,1
4,175,1.1550131816019253,16,23,170,269,0.4780967023498527,5,50,0.30064821245658907,0,7,86,0.9356651099966855,0.6331260392519167,62,99,319,Implementation,-0.3876928679809359,0.721124384518367,8.503852144005501,1
14,161,1.384474684655498,35,4,112,46,0.959479347143122,3,95,1.402328008883281,3,18,78,0.5096973835690812,0.5723297184108969,34,158,389,Implementation,-0.1492720522043659,0.04552743206402232,4.066745718768473,1
8,68,0.7601446921997975,2,49,208,352,0.7034027991853846,8,67,1.426607680883611,3,19,7,0.8378888025145536,0.7171488084915084,14,411,186,Migration,0.8646028301596558,0.28852054965391344,8.347547115679006,1
5,59,1.0061790518162042,23,36,158,111,0.11253022415206149,8,28,1.1672090661243018,3,11,86,0.2803094944217881,0.0661604947862714,42,126,128,Implementation,-0.170738637694477,0.9738955056907423,8.36399547035936,1
11,102,0.5389895115292319,31,9,56,12,0.9549073131546026,7,82,0.5807777254592801,1,10,42,0.7458307255259617,0.5278131384359677,41,369,328,CustomDev,0.27223422186098345,0.3441233255818417,3.8933277107049946,0
25,137,1.4125065750547852,22,2,142,264,0.7657184340005546,1,21,1.4574270503909348,1,8,74,0.8955449787710587,0.6855109704651283,48,226,110,Implementation,0.9001085615638171,0.5354062801941677,9.681400799849003,1
16,37,1.1753914606791582,27,30,34,197,0.7366073487026202,8,24,0.8752162969217107,9,18,96,0.8331217879965832,0.8530403095411015,5,85,567,CustomDev,0.22253250194263996,0.6473602335068398,4.821316306100943,0
24,145,1.1228752490714418,0,2,275,238,0.5514891240674054,6,98,0.327679471759597,8,8,93,0.6328626457302018,0.016463126325772626,43,180,261,Migration,-0.49466169676194094,-0.10580716145993427,4.766782922061904,0
27,189,1.232689200986603,0,30,178,332,0.3935328686858174,6,77,1.2383866045233134,0,7,86,0.8279257953989613,0.2646835238575215,99,376,447,Implementation,0.6174144125247096,-0.06791431625091732,6.487293797585351,0
27,169,0.7843288567593645,30,22,230,139,0.10989763967621402,8,21,0.7225766011247128,3,8,14,0.007032461524010825,0.2134400674985204,14,268,241,Migration,0.15840271187223998,0.8369151008594866,9.673128189845627,0
10,110,1.1038602687522343,20,44,77,331,0.6197928922396228,2,78,0.08646321528967321,1,17,56,0.38550463967986437,0.8625587619205879,60,414,566,Migration,0.3384938154100957,0.5318452057404335,8.842806296988122,1
26,64,1.3009219104052452,28,19,173,339,0.12769050370148716,4,18,1.1671392523482447,0,4,21,0.7687256042267586,0.3940823529919599,92,444,572,Migration,-0.12736419120658926,0.020645664163338157,8.769847230915534,1
27,65,0.5902944447040642,17,22,301,199,0.5899455222395726,3,30,1.22480510732227,6,0,81,0.4067366958233767,0.9482052094169129,45,306,96,CustomDev,-0.052998409717438466,0.7447748029744428,7.79055422278014,1
28,148,1.4588168892902993,0,27,97,287,0.5396487321979001,1,98,1.2836223102817608,3,8,71,0.18687543508300286,0.7619641886202598,17,107,497,CustomDev,-0.41406042949183564,0.6568173680276073,6.335538461053591,1
10,91,1.3918868025013178,35,49,359,12,0.5965243685947964,5,37,0.243935744005557,5,9,35,0.7741526376068175,0.8624145694517785,66,201,190,CustomDev,0.19454323606772927,0.09964743470831738,5.383205081420061,0
6,22,1.4630188339062142,6,35,170,221,0.8267843106310069,5,8,0.5044572780457197,2,0,13,0.6104486052635479,0.8376831333671355,35,153,591,Migration,0.9679093953741384,0.5572017500515516,7.572540957124212,1
17,135,1.3083485090316045,39,33,75,29,0.4111777512353847,2,99,1.1873940274902788,7,11,89,0.5241056239332396,0.1579189008583496,8,208,188,CustomDev,0.05762364972629319,0.9672474917495157,2.5216889543369483,1
27,28,0.7943110924393203,0,15,90,159,0.436597965217838,7,4,1.1424348707553535,4,8,51,0.33885259435751847,0.04908392372917347,44,361,562,Upgrade,0.6739127658962207,0.6422718961418454,1.4163916647229957,1
27,197,1.0815554676346544,46,24,184,273,0.05997984469807793,3,98,1.3287483076239641,1,12,70,0.09744430517167524,0.5858301403844473,78,143,238,Implementation,0.5649643231879726,-0.13667044904090364,1.13128474112937,0
17,84,0.6201624222383987,12,9,348,21,0.28773981159983864,8,46,0.8216412765638579,8,7,68,0.8636569152638323,0.07194685775416187,69,121,472,Implementation,-0.2915813209293554,0.7677554833425504,1.843261434598007,1
4,69,1.254166731666056,44,19,188,148,0.08102213716048301,7,28,0.466066283009345,2,0,64,0.20060870156698407,0.5710291993210908,23,496,340,Implementation,0.7171941114056448,0.5394129554518465,7.9404929919944855,0
12,11,0.6536396659928138,0,41,88,150,0.14175823927863895,3,30,0.6158323727984907,7,0,20,0.6344035973384303,0.2362943796938145,10,193,376,Implementation,0.8403104890882305,0.3682002872758547,2.1220748995652725,1
21,34,1.366823934924232,22,4,159,86,0.4267967179404807,7,13,0.4409017852863991,6,11,16,0.2937255367684475,0.9482208115403558,79,75,217,CustomDev,0.9287756627374884,0.309980281396448,1.1758033845241274,0
16,189,0.7405569525128113,20,8,317,199,0.4071938308756158,2,87,0.9635708079569492,2,12,40,0.22993511846056036,0.44569794363993165,24,190,265,Migration,-0.1599582089785444,0.9266959299354889,8.049001927301118,1
10,107,0.6604119072829275,8,29,359,294,0.9358575357253441,5,96,0.7421287287319291,2,4,94,0.44683737258352485,0.6274379013037198,65,173,573,Implementation,-0.3111212799554429,0.3196737866930855,3.6940001015407766,0
10,180,0.5709043636909725,23,39,236,361,0.1193199933644421,6,73,0.8508230580823828,3,15,81,0.7323009311680659,0.5966416348497109,84,487,499,Implementation,-0.2873083189913552,-0.14231758596114608,4.1482953219843655,1
1,191,1.2113651280508115,10,48,320,330,0.1493026326893213,2,23,1.0086337595909285,8,8,91,0.23058292009939696,0.9231660014725769,90,332,413,Implementation,0.7173885574000243,0.3869124004049724,5.956085692739825,0
8,10,0.6862037769050233,21,29,301,347,0.7508663086265585,2,54,0.35875403755544494,4,3,36,0.09271801462745355,0.8223691834623077,65,221,164,Migration,0.23220532210520428,0.1788410743223004,7.543706677230279,1
20,76,0.6976678120617199,18,32,172,74,0.02239860121277082,1,70,1.3419552673653257,7,8,36,0.4850533997298129,0.7920558860240772,2,477,429,Upgrade,0.34843407021944683,-0.14486116172409408,5.577220692388988,1
7,167,0.6696966038627783,9,14,327,40,0.6509463762838361,2,1,0.07022422711378024,1,9,69,0.5480807833003549,0.3206135968088758,2,468,487,Upgrade,-0.34892298961630697,0.25787840933642026,0.5071918555822356,0
29,99,0.8057951224684943,39,20,55,66,0.7475611260911335,6,63,0.3671053029271401,0,2,4,0.6566470789831976,0.3486522261930506,87,110,501,Upgrade,0.24708857037827092,-0.11295946991411308,2.406410959813145,0
2,102,1.4412114341283937,26,15,299,357,0.628986977907132,1,27,0.18675016517653154,2,18,95,0.4509200063483968,0.3759097991355348,73,173,262,Implementation,-0.20753849322303697,0.4175664195796455,7.10047155069315,1
17,114,0.9866216779243221,41,5,224,79,0.2878049635911073,8,73,0.6168857681598809,1,7,81,0.3872908089792505,0.3712085066695193,52,293,248,CustomDev,0.2057558590399886,0.12492805883488955,3.8739106915097263,1
14,140,0.7608779393057667,40,18,227,275,0.10358698050192339,3,89,1.4170792189898767,3,17,76,0.15265301853041524,0.8820031072908909,35,110,467,Migration,0.4518423822712383,0.6275735968422236,2.513237740268505,1
24,187,0.6703907597044588,13,10,343,148,0.9941742393213673,3,36,1.2403733486323592,2,5,77,0.30022444621708344,0.48456256392611097,38,287,392,Migration,0.9081363145626613,0.06422348738570105,9.760258653656647,1
26,177,0.518901419705438,14,29,119,248,0.8593542519123561,4,25,0.740071326933865,1,5,79,0.2484256701604025,0.6654330367316178,78,314,310,Migration,0.7915229194365532,0.7818868790621232,1.8454841531102757,1
16,125,0.8649926470683474,47,37,96,274,0.7306364856950489,6,41,0.6032688619641786,9,3,53,0.13247467733886198,0.22627096286480775,23,388,425,CustomDev,0.42525096483315084,0.9922256115619819,9.729282387760353,1
18,115,0.6100614742260821,15,48,251,329,0.18704034079219356,7,3,0.05895247232379702,2,4,31,0.9548185302989821,0.9868575290158292,10,412,298,Upgrade,-0.2262716973753699,-0.0005051185668728808,4.329026105494249,1
20,72,0.5270119956691626,4,44,278,31,0.43090999434254584,6,26,0.7357372243223451,0,13,98,0.18342056193198997,0.9614749920015495,47,278,269,Upgrade,-0.3530173461703308,0.6716246057156294,0.7956129795209144,1
15,24,0.6029797059358329,27,15,31,118,0.7098197882615662,1,23,0.3819470390885444,4,4,16,0.5720890989759415,0.603939008267459,38,322,547,Upgrade,0.0459165873190539,0.7694567028353869,4.10420093857881,1
5,142,0.8185215163924063,48,46,197,43,0.10143231972502487,8,3,0.0014360374358967642,7,1,92,0.40290237773746507,0.920748475662765,76,84,586,CustomDev,0.24625925646505809,0.4645033411866986,9.222306464238947,1
12,1,1.2508637014382886,11,47,156,145,0.9573279739452215,4,75,1.267519262541819,8,11,74,0.5479765182556561,0.8341861082219779,47,183,149,Upgrade,0.24847534021011308,0.40748614912427633,8.72146480369923,0
7,139,0.5669862511685263,31,25,304,133,0.9552328903622439,8,47,1.0835968724856497,3,14,82,0.5848862450330738,0.09327531665442512,32,473,285,Migration,0.4937471091847858,-0.027433414763886638,1.60232799351109,0
13,99,1.1786739237565822,16,10,317,317,0.1504951747697887,6,86,1.4094507223072485,6,16,44,0.5201785159491636,0.9699684716085625,90,417,93,Implementation,0.6569112622069906,0.7391291166176597,8.208531973046718,1
18,157,1.1205425288012463,19,38,76,256,0.19705680460013542,0,29,0.70224476096081,1,10,73,0.32982147323873123,0.301364756309513,59,463,344,CustomDev,0.49268045878691524,0.09868888604100462,2.529084910076685,1
6,189,1.3819902054667879,22,5,224,37,0.36407638529596564,5,29,0.7451257320142229,0,4,69,0.34068025036424354,0.20462549757910586,94,430,319,CustomDev,0.8388531721894767,0.10604970146572074,3.576735334186727,1
7,111,0.6839870084720591,7,18,271,162,0.4506843372810334,8,43,0.8412658944808827,7,18,84,0.17047210759273734,0.9905141760662036,59,470,279,Implementation,-0.3885091970936411,-0.053956441087627566,6.787225007681803,0
24,114,1.294267705678974,19,26,117,258,0.4407356867642932,7,23,1.3234178194356279,5,12,30,0.41320582895869185,0.10237839897149681,42,261,117,Implementation,0.9406391549937105,0.06084843378910432,8.99371533040009,1
11,97,1.3648652170480753,13,43,342,270,0.6882041586077422,7,76,0.30884514895278004,0,19,74,0.36203813358465575,0.6415352744258,96,245,531,Implementation,0.019479334496141032,0.5810916191175999,8.737363756337217,0
5,75,1.4764841316517368,40,48,328,295,0.4702122310737372,8,83,0.10283539373465528,2,14,20,0.9924466895165681,0.9326006164185898,53,463,287,Implementation,0.47170635022101015,0.8943432520134176,4.982391002590385,1
21,18,1.308549358019158,11,40,87,81,0.18425374679346962,5,68,0.9961869105424713,3,7,97,0.09336743857535967,0.9911276595588646,67,256,315,Upgrade,0.07080138188663465,0.8136055691159234,9.856045314191192,1
21,7,0.6237682008191836,42,24,35,323,0.26102233742810543,2,20,0.7640202597923773,0,2,50,0.5777239314167574,0.8735389788086786,41,465,56,Implementation,0.6988686479740327,0.8768761350856367,5.289023448155898,1
24,144,1.4471290101634309,0,4,223,329,0.4111953713111678,0,77,0.88889781866789,3,12,90,0.9895438374670477,0.9004547066322254,28,287,494,CustomDev,-0.22371391361093884,0.2911946730614691,4.520836037634002,0
22,183,1.3149920528037837,20,39,325,79,0.5192982622515973,9,36,1.3309687010944904,5,1,11,0.9277841957721638,0.478939931599928,25,340,367,CustomDev,0.2492750039060896,0.021983969028828043,7.70741193235963,1
29,11,0.712325184454677,13,42,258,240,0.9230165694523235,6,98,1.3596605058812354,0,16,35,0.6936106425930906,0.9566112736430523,39,386,236,Implementation,0.31323037280775745,0.1517940832682585,7.685712440116252,1
17,66,0.6651974005462952,22,23,284,247,0.09621295528865526,8,38,0.567829514935857,1,1,56,0.3969349387402802,0.1942420408138692,35,160,354,Upgrade,-0.28590728436961593,0.6030294760812109,9.219789722227759,1
8,122,1.4364141504003813,38,27,271,320,0.8043375132868977,7,60,1.0328303316470338,5,5,97,0.7271099791050177,0.2552270519550175,71,454,61,Implementation,0.6503275374151443,0.4696169616259666,9.571593501329561,1
25,141,0.6556986261058785,47,42,79,31,0.31085663597689106,3,40,0.7382076700609457,6,9,24,0.9364184730382725,0.21059643542095596,83,401,87,Implementation,-0.020535475067004816,0.4710674674025131,8.370565080567903,1
7,147,1.2771033854090867,36,6,52,84,0.7270279431670503,1,87,0.8337794593714117,6,18,45,0.5422378786598476,0.6951774909075209,65,107,539,Implementation,0.9359313066698958,0.7520464749460261,3.5841818653763755,0
8,139,0.9052592542631582,25,40,51,314,0.25825748992314745,8,8,1.219500241371776,2,5,14,0.3431176739227555,0.03425184504401224,86,445,309,Implementation,-0.28867305912745544,0.7484844599630482,3.3944916295596226,0
24,17,1.2238052654927587,25,25,359,13,0.38514437481924757,8,98,0.41939298333877406,1,7,78,0.013213288670602674,0.22482615892429803,88,82,115,Implementation,0.3834276187566761,0.5214159894843706,6.742686203789927,1
26,51,0.5918513801666487,49,34,348,175,0.4432567997992767,5,84,0.13725191007393972,2,7,48,0.5061955403982947,0.45211442115294154,82,195,232,Upgrade,-0.486978218991031,0.5016530032157638,8.944616799747664,0
10,94,1.2250582877384693,49,9,309,107,0.750774598940792,2,4,1.0233698717354789,5,2,23,0.09305630808571375,0.3645847878468623,73,182,439,Migration,0.5217885798265274,0.5590441989485904,6.953819271802326,1
21,13,1.0119113773190804,38,30,52,227,0.16625454867142397,8,22,0.4580148184154354,5,19,58,0.3185936303072415,0.0038153834248685348,0,110,511,Implementation,-0.44179861137616383,0.5535146464609728,1.3389244091523216,0
27,69,1.4003783853388478,8,13,327,172,0.3465523205277835,8,33,0.4465736857173612,9,9,69,0.6226118098155191,0.2312056276942711,43,168,113,Migration,0.9087216970889052,0.17960953942467378,6.332569139493392,1
23,77,0.6883984172439565,13,25,356,310,0.5285513447962473,7,37,0.18779296257567568,5,6,79,0.2777652517970457,0.05353738421873688,35,249,276,Upgrade,-0.3241589055004901,0.6629856703765855,4.157176769670067,0
0,195,0.6093560779750015,13,26,292,28,0.6575926221982399,5,59,1.427520924772014,7,14,33,0.22386546135304886,0.23294208377558423,18,429,342,Implementation,0.39989752426784264,0.9062795050320471,8.719468910985263,0
19,64,0.6962202984848658,11,47,170,184,0.07606938254902307,9,64,1.2512563169327557,8,6,28,0.5887728536567428,0.5139630353145523,67,308,185,CustomDev,-0.18580121497929797,0.03883337143792204,9.391686471415927,1
5,194,0.57857536724938,48,33,61,189,0.0947262440141663,9,18,1.0964074442842715,4,19,68,0.0732015409643475,0.36166641099641694,73,273,591,Migration,0.3428772500425843,-0.03982968646937188,5.702110876185132,0
25,140,1.480150540861744,7,27,148,185,0.7184802720480686,2,80,0.8149741635420118,1,14,57,0.9284387587656063,0.8249673351429865,97,269,138,Implementation,-0.38211396835608463,0.13914475989820407,1.7411543201101547,1
2,138,0.6228566259112791,42,20,98,28,0.3661488505423376,3,1,0.043895014068836724,2,2,21,0.9833021803795906,0.3783330271878058,71,191,332,Implementation,0.662024357875,0.3269770967102074,9.8528190124006,1
29,164,0.7008509455946939,40,16,247,169,0.1656155477365463,7,59,1.4565839011387065,9,18,58,0.9891681339807888,0.3994063479187222,3,496,508,Implementation,0.514352525662688,0.707244344697955,8.442196547826859,1
5,168,1.3096857472763892,26,32,325,321,0.26320129636347167,1,75,0.2942058943237966,2,4,59,0.006696014359179658,0.3150398673455279,19,130,338,Upgrade,0.33512558215494204,0.9953870421098061,3.3193155048799103,0
12,45,0.7467543957017866,15,44,196,219,0.5982146338790935,0,36,1.072832949661142,3,12,16,0.002333953873049577,0.15659090340428572,3,417,147,Upgrade,0.4894796898859426,0.20821210056909906,8.653735526032737,0
7,84,0.7222933401905378,13,28,46,39,0.9532964562404395,5,41,0.8205067948294047,3,0,99,0.10317587809113937,0.20191808862446237,19,150,273,CustomDev,0.002218358754578209,0.6631460686479,9.737573864633314,0
24,106,1.1723097804076843,33,33,160,261,0.7319115412566677,9,1,0.42173573783609364,9,15,1,0.9172314780413888,0.9270807077120975,16,485,543,Upgrade,0.7609187537102922,0.8609321433476822,7.641610555635734,1
11,195,0.8987652304398289,33,16,297,338,0.7970569124749614,8,15,0.6848057099072045,1,17,65,0.8693977932357699,0.5083434145158379,95,417,70,Migration,0.15854834234906034,-0.17437195704195674,4.378098450945236,0
22,9,1.3354791538003123,27,27,244,293,0.6084485631271255,1,50,0.8647080106645348,1,4,60,0.017753614185552435,0.9122084826577368,94,132,251,Implementation,0.873518141149908,0.35091962221813017,7.4723796778909435,0
2,95,1.138269345662596,28,28,43,34,0.37118149002512735,2,13,1.0531323662026915,6,4,31,0.07160877188102577,0.5989405510066197,31,307,196,Implementation,0.6478767913691299,0.480408456501031,0.8045855976094378,0
13,43,0.7882147170844769,41,34,147,10,0.9622081138390182,3,56,1.1176699665362024,9,3,53,0.30346987380479107,0.34448517235334286,41,156,254,Upgrade,0.19420492087151997,-0.188896186034094,4.362375012569213,1
